Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
Reactome Gene Sets,6,R-HSA-8866654,E3 ubiquitin ligases ubiquitinate target proteins,,-2.5,6.5,4.3,30284,54,346,4,1.2,0.57,6233|8340|9646|79577,RPS27A|H2BC13|CTR9|CDC73,-1,MyList
GO Biological Processes,19,GO:0034440,lipid oxidation,19_GO:0009987 cellular process,-2.5,5,4,30284,88,346,5,1.4,0.64,34|1374|2108|3030|3032,ACADM|CPT1A|ETFA|HADHA|HADHB,-1,MyList
GO Biological Processes,19,GO:0070585,protein localization to mitochondrion,19_GO:0051179 localization,-2.5,5,4,30284,88,346,5,1.4,0.64,3301|3329|9131|9804|92609,DNAJA1|HSPD1|AIFM1|TOMM20|TIMM50,-1,MyList
Reactome Gene Sets,6,R-HSA-5685938,HDR through Single Strand Annealing (SSA),,-2.5,9.7,4.9,30284,27,346,3,0.87,0.5,472|545|10111,ATM|ATR|RAD50,-1,MyList
Reactome Gene Sets,6,R-HSA-5205685,PINK1-PRKN Mediated Mitophagy,,-2.5,9.7,4.9,30284,27,346,3,0.87,0.5,6233|7417|9804,RPS27A|VDAC2|TOMM20,-1,MyList
KEGG Pathway,24,hsa01040,Biosynthesis of unsaturated fatty acids,,-2.5,9.7,4.9,30284,27,346,3,0.87,0.5,9524|60481|64834,TECR|ELOVL5|ELOVL1,-1,MyList
GO Molecular Functions,21,GO:0001671,ATPase activator activity,,-2.5,9.7,4.9,30284,27,346,3,0.87,0.5,3301|10049|10294,DNAJA1|DNAJB6|DNAJA2,-1,MyList
Reactome Gene Sets,6,R-HSA-9709570,Impaired BRCA2 binding to RAD51,,-2.5,9.7,4.9,30284,27,346,3,0.87,0.5,472|545|10111,ATM|ATR|RAD50,-1,MyList
GO Biological Processes,19,GO:0009062,fatty acid catabolic process,19_GO:0009987 cellular process,-2.4,4.9,4,30284,89,346,5,1.4,0.64,34|1374|2108|3030|3032,ACADM|CPT1A|ETFA|HADHA|HADHB,-1,MyList
WikiPathways,27,WP2446,Retinoblastoma gene in cancer,,-2.4,4.9,4,30284,89,346,5,1.4,0.64,3065|4998|5931|6839|7272,HDAC1|ORC1|RBBP7|SUV39H1|TTK,-1,MyList
WikiPathways,27,WP3959,DNA IR double strand breaks and cellular response via ATM,,-2.4,6.4,4.3,30284,55,346,4,1.2,0.57,472|545|3014|10111,ATM|ATR|H2AX|RAD50,-1,MyList
GO Molecular Functions,21,GO:0046982,protein heterodimerization activity,,-2.4,2.6,3.3,30284,369,346,11,3.2,0.94,3014|3020|6790|7846|8087|8340|8349|22890|51616|126961|221154,H2AX|H3-3A|AURKA|TUBA1A|FXR1|H2BC13|H2BC21|ZBTB1|TAF9B|H3C14|MICU2,-1,MyList
GO Cellular Components,20,GO:0016363,nuclear matrix,,-2.4,4.1,3.8,30284,129,346,6,1.7,0.7,1072|6598|8089|22938|22944|116154,CFL1|SMARCB1|YEATS4|SNW1|KIN|PHACTR3,-1,MyList
GO Biological Processes,19,GO:2000058,regulation of ubiquitin-dependent protein catabolic process,19_GO:0050789 regulation of biological process,-2.4,3.6,3.6,30284,172,346,7,2,0.76,1452|1453|1454|3326|5347|6135|6790,CSNK1A1|CSNK1D|CSNK1E|HSP90AB1|PLK1|RPL11|AURKA,-1,MyList
GO Biological Processes,19,GO:0030162,regulation of proteolysis,19_GO:0050789 regulation of biological process,-2.4,2.3,3.2,30284,538,346,14,4,1.1,1452|1453|1454|1654|2023|3326|5347|5700|6135|6790|9093|9131|9532|10049,CSNK1A1|CSNK1D|CSNK1E|DDX3X|ENO1|HSP90AB1|PLK1|PSMC1|RPL11|AURKA|DNAJA3|AIFM1|BAG2|DNAJB6,-0.99,MyList
GO Molecular Functions,21,GO:0036408,histone H3K14 acetyltransferase activity,,-2.4,9.4,4.8,30284,28,346,3,0.87,0.5,2648|11143|23774,KAT2A|KAT7|BRD1,-0.98,MyList
Reactome Gene Sets,6,R-HSA-6804757,Regulation of TP53 Degradation,,-2.4,9.4,4.8,30284,28,346,3,0.87,0.5,472|6233|253260,ATM|RPS27A|RICTOR,-0.98,MyList
GO Cellular Components,20,GO:0005732,sno(s)RNA-containing ribonucleoprotein complex,,-2.4,9.4,4.8,30284,28,346,3,0.87,0.5,1736|54433|55505,DKC1|GAR1|NOP10,-0.98,MyList
GO Biological Processes,19,GO:0006270,DNA replication initiation,19_GO:0009987 cellular process,-2.4,9.4,4.8,30284,28,346,3,0.87,0.5,4998|5001|55388,ORC1|ORC5|MCM10,-0.98,MyList
CORUM,33,CORUM:1257,ALL-1 supercomplex,,-2.4,9.4,4.8,30284,28,346,3,0.87,0.5,3065|5931|6598,HDAC1|RBBP7|SMARCB1,-0.98,MyList
GO Molecular Functions,21,GO:0019900,kinase binding,,-2.4,2,3.1,30284,778,346,18,5.2,1.2,71|161|905|1025|1938|2181|3326|5318|5347|6790|9093|9541|9928|10131|22974|29127|253260|286077,ACTG1|AP2A2|CCNT2|CDK9|EEF2|ACSL3|HSP90AB1|PKP2|PLK1|AURKA|DNAJA3|CIR1|KIF14|TRAP1|TPX2|RACGAP1|RICTOR|FAM83H,-0.98,MyList
Reactome Gene Sets,6,R-HSA-69242,S Phase,,-2.4,4,3.7,30284,131,346,6,1.7,0.7,4998|5001|5700|5709|6233|8697,ORC1|ORC5|PSMC1|PSMD3|RPS27A|CDC23,-0.97,MyList
GO Biological Processes,19,GO:0045005,DNA-templated DNA replication maintenance of fidelity,19_GO:0009987 cellular process,-2.4,6.1,4.2,30284,57,346,4,1.2,0.57,545|1025|10111|10293,ATR|CDK9|RAD50|TRAIP,-0.96,MyList
Reactome Gene Sets,6,R-HSA-5632684,Hedgehog 'on' state,,-2.4,6.1,4.2,30284,57,346,4,1.2,0.57,5700|5709|6233|79577,PSMC1|PSMD3|RPS27A|CDC73,-0.96,MyList
GO Biological Processes,19,GO:1903321,negative regulation of protein modification by small protein conjugation or removal,19_GO:0048519 negative regulation of biological process,-2.4,4.8,3.9,30284,92,346,5,1.4,0.64,3301|5478|6135|9532|11338,DNAJA1|PPIA|RPL11|BAG2|U2AF2,-0.96,MyList
WikiPathways,27,WP5355,Metabolic epileptic disorders,,-2.4,4.8,3.9,30284,92,346,5,1.4,0.64,1373|2023|5160|6472|26227,CPS1|ENO1|PDHA1|SHMT2|PHGDH,-0.96,MyList
WikiPathways,27,WP3925,Amino acid metabolism,,-2.4,4.8,3.9,30284,92,346,5,1.4,0.64,34|1373|5160|5831|6389,ACADM|CPS1|PDHA1|PYCR1|SDHA,-0.96,MyList
GO Molecular Functions,21,GO:0043178,alcohol binding,,-2.4,4.8,3.9,30284,92,346,5,1.4,0.64,3708|3710|7417|8813|9213,ITPR1|ITPR3|VDAC2|DPM1|XPR1,-0.96,MyList
GO Biological Processes,19,GO:0032259,methylation,19_GO:0009987 cellular process,-2.4,3.2,3.5,30284,222,346,8,2.3,0.81,6839|6894|25840|25917|29890|57570|64216|64783,SUV39H1|TARBP1|TMT1A|THUMPD3|RBM15B|TRMT5|TFB2M|RBM15,-0.96,MyList
GO Biological Processes,19,GO:0009408,response to heat,19_GO:0050896 response to stimulus,-2.4,4.7,3.8,30284,93,346,5,1.4,0.64,3301|3326|5931|9093|10294,DNAJA1|HSP90AB1|RBBP7|DNAJA3|DNAJA2,-0.95,MyList
GO Biological Processes,19,GO:1901879,regulation of protein depolymerization,19_GO:0050789 regulation of biological process,-2.4,4.7,3.8,30284,93,346,5,1.4,0.64,2314|6709|6712|10763|22974,FLII|SPTAN1|SPTBN2|NES|TPX2,-0.95,MyList
GO Molecular Functions,21,GO:0004693,cyclin-dependent protein serine/threonine kinase activity,,-2.4,9.1,4.7,30284,29,346,3,0.87,0.5,1025|6792|8558,CDK9|CDKL5|CDK10,-0.95,MyList
WikiPathways,27,WP2361,Gastric cancer network 1,,-2.4,9.1,4.7,30284,29,346,3,0.87,0.5,3020|6790|22974,H3-3A|AURKA|TPX2,-0.95,MyList
Reactome Gene Sets,6,R-HSA-445095,Interaction between L1 and Ankyrins,,-2.4,9.1,4.7,30284,29,346,3,0.87,0.5,71|6709|6712,ACTG1|SPTAN1|SPTBN2,-0.95,MyList
GO Biological Processes,19,GO:0071480,cellular response to gamma radiation,19_GO:0050896 response to stimulus,-2.4,9.1,4.7,30284,29,346,3,0.87,0.5,472|545|3014,ATM|ATR|H2AX,-0.95,MyList
Reactome Gene Sets,6,R-HSA-2173796,SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription,,-2.4,9.1,4.7,30284,29,346,3,0.87,0.5,1025|3065|6233,CDK9|HDAC1|RPS27A,-0.95,MyList
GO Molecular Functions,21,GO:0097472,cyclin-dependent protein kinase activity,,-2.4,9.1,4.7,30284,29,346,3,0.87,0.5,1025|6792|8558,CDK9|CDKL5|CDK10,-0.95,MyList
GO Molecular Functions,21,GO:0010484,histone H3 acetyltransferase activity,,-2.4,9.1,4.7,30284,29,346,3,0.87,0.5,2648|11143|23774,KAT2A|KAT7|BRD1,-0.95,MyList
WikiPathways,27,WP3965,Lipid metabolism pathway,,-2.4,9.1,4.7,30284,29,346,3,0.87,0.5,2194|5160|5563,FASN|PDHA1|PRKAA2,-0.95,MyList
Reactome Gene Sets,6,R-HSA-6806003,Regulation of TP53 Expression and Degradation,,-2.4,9.1,4.7,30284,29,346,3,0.87,0.5,472|6233|253260,ATM|RPS27A|RICTOR,-0.95,MyList
GO Biological Processes,19,GO:0098901,regulation of cardiac muscle cell action potential,19_GO:0050789 regulation of biological process,-2.4,9.1,4.7,30284,29,346,3,0.87,0.5,1829|3728|5318,DSG2|JUP|PKP2,-0.95,MyList
GO Cellular Components,20,GO:0005686,U2 snRNP,,-2.4,9.1,4.7,30284,29,346,3,0.87,0.5,51634|79753|84811,RBMX2|SNIP1|BUD13,-0.95,MyList
Canonical Pathways,11,M258,PID BARD1 PATHWAY,,-2.4,9.1,4.7,30284,29,346,3,0.87,0.5,472|545|10111,ATM|ATR|RAD50,-0.95,MyList
GO Biological Processes,19,GO:0090311,regulation of protein deacetylation,19_GO:0050789 regulation of biological process,-2.4,9.1,4.7,30284,29,346,3,0.87,0.5,2648|5563|55689,KAT2A|PRKAA2|YEATS2,-0.95,MyList
GO Molecular Functions,21,GO:0140297,DNA-binding transcription factor binding,,-2.4,2.3,3.2,30284,488,346,13,3.8,1,2648|3065|3301|3728|6598|9093|9730|11218|22938|25979|55929|79039|653121,KAT2A|HDAC1|DNAJA1|JUP|SMARCB1|DNAJA3|DCAF1|DDX20|SNW1|DHRS7B|DMAP1|DDX54|ZBTB8A,-0.95,MyList
GO Cellular Components,20,GO:0034774,secretory granule lumen,,-2.4,2.7,3.3,30284,324,346,10,2.9,0.9,1509|1654|1938|3326|3728|5478|5709|6709|10383|23197,CTSD|DDX3X|EEF2|HSP90AB1|JUP|PPIA|PSMD3|SPTAN1|TUBB4B|FAF2,-0.95,MyList
Reactome Gene Sets,6,R-HSA-9824439,Bacterial Infection Pathways,,-2.4,6,4.1,30284,58,346,4,1.2,0.57,1938|2023|3326|6233,EEF2|ENO1|HSP90AB1|RPS27A,-0.95,MyList
GO Biological Processes,19,GO:0170034,L-amino acid biosynthetic process,19_GO:0009987 cellular process,-2.4,6,4.1,30284,58,346,4,1.2,0.57,5831|6472|26227|29920,PYCR1|SHMT2|PHGDH|PYCR2,-0.95,MyList
GO Cellular Components,20,GO:0097225,sperm midpiece,,-2.4,6,4.1,30284,58,346,4,1.2,0.57,3329|4957|7417|9804,HSPD1|ODF2|VDAC2|TOMM20,-0.95,MyList
GO Biological Processes,19,GO:0033047,regulation of mitotic sister chromatid segregation,19_GO:0050789 regulation of biological process,-2.4,6,4.1,30284,58,346,4,1.2,0.57,472|3550|5347|7272,ATM|IK|PLK1|TTK,-0.95,MyList
GO Biological Processes,19,GO:0170038,proteinogenic amino acid biosynthetic process,19_GO:0009987 cellular process,-2.4,6,4.1,30284,58,346,4,1.2,0.57,5831|6472|26227|29920,PYCR1|SHMT2|PHGDH|PYCR2,-0.95,MyList
GO Molecular Functions,21,GO:0008408,3'-5' exonuclease activity,,-2.4,6,4.1,30284,58,346,4,1.2,0.57,10111|22894|54512|81875,RAD50|DIS3|EXOSC4|ISG20L2,-0.95,MyList
GO Molecular Functions,21,GO:0016301,kinase activity,,-2.3,2,3.1,30284,726,346,17,4.9,1.2,472|545|1025|1452|1453|1454|3716|4751|5347|5563|6790|6792|7272|8558|9730|81788|283106,ATM|ATR|CDK9|CSNK1A1|CSNK1D|CSNK1E|JAK1|NEK2|PLK1|PRKAA2|AURKA|CDKL5|TTK|CDK10|DCAF1|NUAK2|CSNK2A3,-0.94,MyList
GO Biological Processes,19,GO:0001889,liver development,19_GO:0032502 developmental process,-2.3,3.9,3.6,30284,134,346,6,1.7,0.7,34|1373|1374|6598|6790|339829,ACADM|CPS1|CPT1A|SMARCB1|AURKA|CCDC39,-0.94,MyList
GO Molecular Functions,21,GO:0051087,protein-folding chaperone binding,,-2.3,3.9,3.6,30284,134,346,6,1.7,0.7,3301|3329|9093|9532|10049|10294,DNAJA1|HSPD1|DNAJA3|BAG2|DNAJB6|DNAJA2,-0.94,MyList
GO Biological Processes,19,GO:2000781,positive regulation of double-strand break repair,19_GO:0048518 positive regulation of biological process,-2.3,4.7,3.8,30284,94,346,5,1.4,0.64,6598|8089|10635|55719|55929,SMARCB1|YEATS4|RAD51AP1|SLF2|DMAP1,-0.93,MyList
Reactome Gene Sets,6,R-HSA-6807878,COPI-mediated anterograde transport,,-2.3,4.7,3.8,30284,94,346,5,1.4,0.64,6709|6712|7846|10376|10383,SPTAN1|SPTBN2|TUBA1A|TUBA1B|TUBB4B,-0.93,MyList
WikiPathways,27,WP5407,15q11q13 copy number variation,,-2.3,5.9,4.1,30284,59,346,4,1.2,0.57,3065|23137|55719|79677,HDAC1|SMC5|SLF2|SMC6,-0.92,MyList
GO Cellular Components,20,GO:0000307,cyclin-dependent protein kinase holoenzyme complex,,-2.3,5.9,4.1,30284,59,346,4,1.2,0.57,905|1025|8558|22938,CCNT2|CDK9|CDK10|SNW1,-0.92,MyList
GO Molecular Functions,21,GO:0016491,oxidoreductase activity,,-2.3,2,3.1,30284,730,346,17,4.9,1.2,34|1347|2108|2194|3030|3032|5160|5162|5831|6389|9131|9524|23133|25979|26227|29920|79697,ACADM|COX7A2|ETFA|FASN|HADHA|HADHB|PDHA1|PDHB|PYCR1|SDHA|AIFM1|TECR|PHF8|DHRS7B|PHGDH|PYCR2|RIOX1,-0.92,MyList
GO Biological Processes,19,GO:0090140,regulation of mitochondrial fission,19_GO:0032502 developmental process,-2.3,8.8,4.6,30284,30,346,3,0.87,0.5,6790|80179|192111,AURKA|MYO19|PGAM5,-0.91,MyList
GO Molecular Functions,21,GO:0140566,histone reader activity,,-2.3,8.8,4.6,30284,30,346,3,0.87,0.5,23774|55689|254225,BRD1|YEATS2|RNF169,-0.91,MyList
Reactome Gene Sets,6,R-HSA-913531,Interferon Signaling,,-2.3,3.1,3.4,30284,227,346,8,2.3,0.81,3716|3839|6233|7846|9631|10376|10383|23225,JAK1|KPNA3|RPS27A|TUBA1A|NUP155|TUBA1B|TUBB4B|NUP210,-0.91,MyList
GO Biological Processes,19,GO:0034599,cellular response to oxidative stress,19_GO:0050896 response to stimulus,-2.3,3.1,3.4,30284,227,346,8,2.3,0.81,472|5478|5563|5831|9131|9361|29920|57332,ATM|PPIA|PRKAA2|PYCR1|AIFM1|LONP1|PYCR2|CBX8,-0.91,MyList
GO Cellular Components,20,GO:0060205,cytoplasmic vesicle lumen,,-2.3,2.7,3.3,30284,329,346,10,2.9,0.9,1509|1654|1938|3326|3728|5478|5709|6709|10383|23197,CTSD|DDX3X|EEF2|HSP90AB1|JUP|PPIA|PSMD3|SPTAN1|TUBB4B|FAF2,-0.91,MyList
GO Biological Processes,19,GO:0043254,regulation of protein-containing complex assembly,19_GO:0050789 regulation of biological process,-2.3,2.4,3.2,30284,438,346,12,3.5,0.98,472|545|1452|1654|2314|3020|6709|6712|7417|9928|55719|253260,ATM|ATR|CSNK1A1|DDX3X|FLII|H3-3A|SPTAN1|SPTBN2|VDAC2|KIF14|SLF2|RICTOR,-0.91,MyList
GO Biological Processes,19,GO:0032091,negative regulation of protein binding,19_GO:0065007 biological regulation,-2.3,5.8,4,30284,60,346,4,1.2,0.57,1454|6790|9532|10763,CSNK1E|AURKA|BAG2|NES,-0.9,MyList
GO Cellular Components,20,GO:0001533,cornified envelope,,-2.3,5.8,4,30284,60,346,4,1.2,0.57,1828|1829|3728|5318,DSG1|DSG2|JUP|PKP2,-0.9,MyList
KEGG Pathway,24,hsa04730,Long-term depression,,-2.3,5.8,4,30284,60,346,4,1.2,0.57,2767|2773|3708|3710,GNA11|GNAI3|ITPR1|ITPR3,-0.9,MyList
GO Molecular Functions,21,GO:0016627,"oxidoreductase activity, acting on the CH-CH group of donors",,-2.3,5.8,4,30284,60,346,4,1.2,0.57,34|2194|6389|9524,ACADM|FASN|SDHA|TECR,-0.9,MyList
GO Cellular Components,20,GO:0031983,vesicle lumen,,-2.3,2.7,3.2,30284,330,346,10,2.9,0.9,1509|1654|1938|3326|3728|5478|5709|6709|10383|23197,CTSD|DDX3X|EEF2|HSP90AB1|JUP|PPIA|PSMD3|SPTAN1|TUBB4B|FAF2,-0.9,MyList
GO Biological Processes,19,GO:1901874,negative regulation of post-translational protein modification,19_GO:0048519 negative regulation of biological process,-2.3,4.6,3.8,30284,96,346,5,1.4,0.64,3301|5478|6135|9532|11338,DNAJA1|PPIA|RPL11|BAG2|U2AF2,-0.9,MyList
WikiPathways,27,WP5087,Pleural mesothelioma,,-2.3,2.4,3.2,30284,439,346,12,3.5,0.98,71|72|472|1452|1454|3710|3716|5563|6045|9493|9532|283106,ACTG1|ACTG2|ATM|CSNK1A1|CSNK1E|ITPR3|JAK1|PRKAA2|RNF2|KIF23|BAG2|CSNK2A3,-0.9,MyList
GO Biological Processes,19,GO:0061008,hepaticobiliary system development,19_GO:0032502 developmental process,-2.3,3.8,3.6,30284,137,346,6,1.7,0.7,34|1373|1374|6598|6790|339829,ACADM|CPS1|CPT1A|SMARCB1|AURKA|CCDC39,-0.9,MyList
Reactome Gene Sets,6,R-HSA-446203,Asparagine N-linked glycosylation,,-2.3,2.8,3.3,30284,279,346,9,2.6,0.86,5700|6185|6233|6709|6712|7846|8813|10376|10383,PSMC1|RPN2|RPS27A|SPTAN1|SPTBN2|TUBA1A|DPM1|TUBA1B|TUBB4B,-0.89,MyList
GO Molecular Functions,21,GO:0015631,tubulin binding,,-2.3,2.5,3.2,30284,385,346,11,3.2,0.94,1654|3801|5347|9493|9928|10128|11004|29127|79649|81930|146909,DDX3X|KIFC3|PLK1|KIF23|KIF14|LRPPRC|KIF2C|RACGAP1|MAP7D3|KIF18A|KIF18B,-0.89,MyList
GO Cellular Components,20,GO:0097525,spliceosomal snRNP complex,,-2.3,4.5,3.7,30284,97,346,5,1.4,0.64,6625|24148|51634|79753|84811,SNRNP70|PRPF6|RBMX2|SNIP1|BUD13,-0.89,MyList
GO Biological Processes,19,GO:0051100,negative regulation of binding,19_GO:0065007 biological regulation,-2.3,4.5,3.7,30284,97,346,5,1.4,0.64,1454|6790|8487|9532|10763,CSNK1E|AURKA|GEMIN2|BAG2|NES,-0.89,MyList
Reactome Gene Sets,6,R-HSA-109581,Apoptosis,,-2.3,4.5,3.7,30284,97,346,5,1.4,0.64,1828|5700|5709|6233|6709,DSG1|PSMC1|PSMD3|RPS27A|SPTAN1,-0.89,MyList
GO Biological Processes,19,GO:0051592,response to calcium ion,19_GO:0050896 response to stimulus,-2.3,3.8,3.6,30284,138,346,6,1.7,0.7,3710|5563|7846|8604|10165|221154,ITPR3|PRKAA2|TUBA1A|SLC25A12|SLC25A13|MICU2,-0.88,MyList
Reactome Gene Sets,6,R-HSA-5685942,HDR through Homologous Recombination (HRR),,-2.3,5.7,4,30284,61,346,4,1.2,0.57,472|545|6233|10111,ATM|ATR|RPS27A|RAD50,-0.88,MyList
GO Molecular Functions,21,GO:0016836,hydro-lyase activity,,-2.3,5.7,4,30284,61,346,4,1.2,0.57,2023|2194|3030|3032,ENO1|FASN|HADHA|HADHB,-0.88,MyList
WikiPathways,27,WP5352,10q11 21q11 23 copy number variation syndrome,,-2.3,5.7,4,30284,61,346,4,1.2,0.57,4641|6598|6924|7913,MYO1C|SMARCB1|ELOA|DEK,-0.88,MyList
GO Biological Processes,19,GO:0009064,glutamine family amino acid metabolic process,19_GO:0009987 cellular process,-2.3,5.7,4,30284,61,346,4,1.2,0.57,1373|5831|26227|29920,CPS1|PYCR1|PHGDH|PYCR2,-0.88,MyList
GO Biological Processes,19,GO:0045070,positive regulation of viral genome replication,19_GO:0016032 viral process,-2.3,8.5,4.5,30284,31,346,3,0.87,0.5,1654|5478|26986,DDX3X|PPIA|PABPC1,-0.88,MyList
Reactome Gene Sets,6,R-HSA-9706574,RHOBTB GTPase Cycle,,-2.3,8.5,4.5,30284,31,346,3,0.87,0.5,71|3326|27316,ACTG1|HSP90AB1|RBMX,-0.88,MyList
GO Cellular Components,20,GO:0005640,nuclear outer membrane,,-2.3,8.5,4.5,30284,31,346,3,0.87,0.5,2023|3710|10128,ENO1|ITPR3|LRPPRC,-0.88,MyList
GO Molecular Functions,21,GO:0030527,structural constituent of chromatin,,-2.3,4.5,3.7,30284,98,346,5,1.4,0.64,3014|3020|8340|8349|126961,H2AX|H3-3A|H2BC13|H2BC21|H3C14,-0.87,MyList
GO Biological Processes,19,GO:0005996,monosaccharide metabolic process,19_GO:0009987 cellular process,-2.3,3.3,3.4,30284,184,346,7,2,0.76,1374|1468|2023|2648|5160|5162|10165,CPT1A|SLC25A10|ENO1|KAT2A|PDHA1|PDHB|SLC25A13,-0.87,MyList
GO Cellular Components,20,GO:0036064,ciliary basal body,,-2.3,3.3,3.4,30284,184,346,7,2,0.76,1452|1453|4957|6790|6792|8558|22994,CSNK1A1|CSNK1D|ODF2|AURKA|CDKL5|CDK10|CEP131,-0.87,MyList
KEGG Pathway,24,hsa04820,Cytoskeleton in muscle cells,,-2.3,3,3.3,30284,232,346,8,2.3,0.81,71|72|1829|2023|3728|5318|6709|6712,ACTG1|ACTG2|DSG2|ENO1|JUP|PKP2|SPTAN1|SPTBN2,-0.87,MyList
KEGG Pathway,24,hsa04330,Notch signaling pathway,,-2.3,5.6,3.9,30284,62,346,4,1.2,0.57,2648|3065|9541|22938,KAT2A|HDAC1|CIR1|SNW1,-0.86,MyList
Reactome Gene Sets,6,R-HSA-2995410,Nuclear Envelope (NE) Reassembly,,-2.3,5.6,3.9,30284,62,346,4,1.2,0.57,7846|9631|10376|10383,TUBA1A|NUP155|TUBA1B|TUBB4B,-0.86,MyList
WikiPathways,27,WP183,Proteasome degradation,,-2.3,5.6,3.9,30284,62,346,4,1.2,0.57,3014|5700|5709|6185,H2AX|PSMC1|PSMD3|RPN2,-0.86,MyList
Reactome Gene Sets,6,R-HSA-1980143,Signaling by NOTCH1,,-2.3,5.6,3.9,30284,62,346,4,1.2,0.57,2648|3065|6233|22938,KAT2A|HDAC1|RPS27A|SNW1,-0.86,MyList
GO Cellular Components,20,GO:0043025,neuronal cell body,,-2.3,2.3,3.1,30284,503,346,13,3.8,1,1454|1762|3065|3326|3710|5563|6606|6712|6790|22974|23154|23774|60481,CSNK1E|DMWD|HDAC1|HSP90AB1|ITPR3|PRKAA2|SMN1|SPTBN2|AURKA|TPX2|NCDN|BRD1|ELOVL5,-0.86,MyList
GO Biological Processes,19,GO:0016055,Wnt signaling pathway,19_GO:0050896 response to stimulus,-2.2,2.8,3.2,30284,284,346,9,2.6,0.86,1452|1453|1454|1654|3728|5563|8932|9646|79577,CSNK1A1|CSNK1D|CSNK1E|DDX3X|JUP|PRKAA2|MBD2|CTR9|CDC73,-0.85,MyList
Reactome Gene Sets,6,R-HSA-5205647,Mitophagy,,-2.2,8.2,4.4,30284,32,346,3,0.87,0.5,6233|7417|9804,RPS27A|VDAC2|TOMM20,-0.85,MyList
Reactome Gene Sets,6,R-HSA-211733,Regulation of activated PAK-2p34 by proteasome mediated degradation,,-2.2,8.2,4.4,30284,32,346,3,0.87,0.5,5700|5709|6233,PSMC1|PSMD3|RPS27A,-0.85,MyList
GO Biological Processes,19,GO:0006611,protein export from nucleus,19_GO:0051179 localization,-2.2,8.2,4.4,30284,32,346,3,0.87,0.5,1434|3313|51496,CSE1L|HSPA9|CTDSPL2,-0.85,MyList
WikiPathways,27,WP5312,Metabolic pathways of fibroblasts,,-2.2,8.2,4.4,30284,32,346,3,0.87,0.5,5831|6566|26227,PYCR1|SLC16A1|PHGDH,-0.85,MyList
Reactome Gene Sets,6,R-HSA-180534,Vpu mediated degradation of CD4,,-2.2,8.2,4.4,30284,32,346,3,0.87,0.5,5700|5709|6233,PSMC1|PSMD3|RPS27A,-0.85,MyList
Reactome Gene Sets,6,R-HSA-3928662,EPHB-mediated forward signaling,,-2.2,8.2,4.4,30284,32,346,3,0.87,0.5,71|1072|10093,ACTG1|CFL1|ARPC4,-0.85,MyList
Reactome Gene Sets,6,R-HSA-9675136,Diseases of DNA Double-Strand Break Repair,,-2.2,8.2,4.4,30284,32,346,3,0.87,0.5,472|545|10111,ATM|ATR|RAD50,-0.85,MyList
GO Biological Processes,19,GO:1905820,positive regulation of chromosome separation,19_GO:0048518 positive regulation of biological process,-2.2,8.2,4.4,30284,32,346,3,0.87,0.5,8697|10051|29781,CDC23|SMC4|NCAPH2,-0.85,MyList
Reactome Gene Sets,6,R-HSA-9701190,Defective homologous recombination repair (HRR) due to BRCA2 loss of function,,-2.2,8.2,4.4,30284,32,346,3,0.87,0.5,472|545|10111,ATM|ATR|RAD50,-0.85,MyList
Reactome Gene Sets,6,R-HSA-5693616,Presynaptic phase of homologous DNA pairing and strand exchange,,-2.2,8.2,4.4,30284,32,346,3,0.87,0.5,472|545|10111,ATM|ATR|RAD50,-0.85,MyList
GO Biological Processes,19,GO:0006626,protein targeting to mitochondrion,19_GO:0051179 localization,-2.2,5.6,3.9,30284,63,346,4,1.2,0.57,3329|9131|9804|92609,HSPD1|AIFM1|TOMM20|TIMM50,-0.84,MyList
GO Cellular Components,20,GO:0000791,euchromatin,,-2.2,5.6,3.9,30284,63,346,4,1.2,0.57,6045|9646|27316|54512,RNF2|CTR9|RBMX|EXOSC4,-0.84,MyList
Reactome Gene Sets,6,R-HSA-5621481,C-type lectin receptors (CLRs),,-2.2,4.4,3.6,30284,100,346,5,1.4,0.64,3708|3710|5700|5709|6233,ITPR1|ITPR3|PSMC1|PSMD3|RPS27A,-0.84,MyList
GO Biological Processes,19,GO:0000018,regulation of DNA recombination,19_GO:0050789 regulation of biological process,-2.2,3.7,3.5,30284,142,346,6,1.7,0.7,708|5347|8089|10111|10635|55929,C1QBP|PLK1|YEATS4|RAD50|RAD51AP1|DMAP1,-0.84,MyList
GO Biological Processes,19,GO:0009615,response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.2,2.4,3.1,30284,394,346,11,3.2,0.94,550|1072|1654|2023|3716|8449|9213|9582|10771|54512|55210,AUP1|CFL1|DDX3X|ENO1|JAK1|DHX16|XPR1|APOBEC3B|ZMYND11|EXOSC4|ATAD3A,-0.83,MyList
GO Biological Processes,19,GO:0062197,cellular response to chemical stress,19_GO:0050896 response to stimulus,-2.2,2.7,3.2,30284,287,346,9,2.6,0.86,472|1654|5478|5563|5831|9131|9361|29920|57332,ATM|DDX3X|PPIA|PRKAA2|PYCR1|AIFM1|LONP1|PYCR2|CBX8,-0.83,MyList
